choice_set,item,n_choices,n_chosen,cp,n_weeks_offered
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26,27,28]",5,188,0,0,10
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26,27,28]",6,188,0,0,10
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26,27,28]",7,188,0,0,10
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26,27,28]",8,188,0,0,10
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26,27,28]",9,188,0,0,10
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26,27,28]",12,188,17,0.0904255319148936,10
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26,27,28]",15,188,0,0,10
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26,27,28]",16,188,0,0,10
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26,27,28]",17,188,19,0.101063829787234,10
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26,27,28]",18,188,0,0,10
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26,27,28]",19,188,0,0,10
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26,27,28]",23,188,0,0,10
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26,27,28]",24,188,8,0.0425531914893617,10
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26,27,28]",25,188,0,0,10
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26,27,28]",26,188,0,0,10
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26,27,28]",27,188,6,0.0319148936170213,10
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26,27,28]",28,188,11,0.0585106382978723,10
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26,27]",0,274,1,0.00364963503649635,14
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26,27]",1,274,44,0.160583941605839,14
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26,27]",2,274,70,0.255474452554745,14
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26,27]",3,274,29,0.105839416058394,14
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26,27]",4,274,13,0.0474452554744526,14
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26,27]",5,274,0,0,14
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26,27]",6,274,0,0,14
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26,27]",7,274,0,0,14
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26,27]",8,274,0,0,14
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26,27]",9,274,1,0.00364963503649635,14
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26,27]",12,274,21,0.0766423357664234,14
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26,27]",15,274,0,0,14
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26,27]",16,274,0,0,14
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26,27]",17,274,53,0.193430656934307,14
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26,27]",18,274,7,0.0255474452554745,14
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26,27]",19,274,0,0,14
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26,27]",23,274,0,0,14
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26,27]",24,274,1,0.00364963503649635,14
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26,27]",25,274,1,0.00364963503649635,14
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26,27]",26,274,20,0.072992700729927,14
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26,27]",27,274,13,0.0474452554744526,14
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26]",0,162,0,0,6
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26]",1,162,19,0.117283950617284,6
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26]",2,162,24,0.148148148148148,6
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26]",3,162,19,0.117283950617284,6
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26]",4,162,13,0.0802469135802469,6
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26]",5,162,0,0,6
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26]",6,162,0,0,6
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26]",7,162,0,0,6
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26]",8,162,0,0,6
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26]",9,162,0,0,6
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26]",12,162,30,0.185185185185185,6
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26]",15,162,0,0,6
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26]",16,162,0,0,6
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26]",17,162,26,0.160493827160494,6
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26]",18,162,6,0.037037037037037,6
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26]",19,162,0,0,6
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26]",23,162,0,0,6
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26]",24,162,7,0.0432098765432099,6
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26]",25,162,3,0.0185185185185185,6
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25,26]",26,162,15,0.0925925925925926,6
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25]",0,83,0,0,4
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25]",1,83,10,0.120481927710843,4
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25]",2,83,17,0.204819277108434,4
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25]",3,83,8,0.0963855421686747,4
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25]",4,83,5,0.0602409638554217,4
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25]",5,83,0,0,4
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25]",6,83,0,0,4
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25]",7,83,0,0,4
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25]",8,83,0,0,4
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25]",9,83,0,0,4
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25]",12,83,10,0.120481927710843,4
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25]",15,83,0,0,4
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25]",16,83,0,0,4
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25]",17,83,23,0.27710843373494,4
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25]",18,83,2,0.0240963855421687,4
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25]",19,83,0,0,4
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25]",23,83,0,0,4
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25]",24,83,5,0.0602409638554217,4
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24,25]",25,83,3,0.036144578313253,4
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24]",0,250,1,0.004,10
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24]",1,250,48,0.192,10
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24]",2,250,48,0.192,10
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24]",3,250,22,0.088,10
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24]",4,250,10,0.04,10
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24]",5,250,0,0,10
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24]",6,250,0,0,10
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24]",7,250,0,0,10
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24]",8,250,0,0,10
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24]",9,250,0,0,10
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24]",12,250,39,0.156,10
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24]",15,250,0,0,10
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24]",16,250,0,0,10
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24]",17,250,45,0.18,10
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24]",18,250,7,0.028,10
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24]",19,250,0,0,10
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24]",23,250,0,0,10
"[0,1,2,3,4,5,6,7,8,9,12,15,16,17,18,19,23,24]",24,250,30,0.12,10
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,20,21,22]",0,246,1,0.0040650406504065,8
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,20,21,22]",1,246,52,0.211382113821138,8
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,20,21,22]",2,246,66,0.268292682926829,8
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,20,21,22]",3,246,13,0.0528455284552846,8
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,20,21,22]",4,246,0,0,8
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,20,21,22]",5,246,7,0.0284552845528455,8
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,20,21,22]",6,246,5,0.0203252032520325,8
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,20,21,22]",7,246,39,0.158536585365854,8
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,20,21,22]",9,246,0,0,8
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,20,21,22]",10,246,5,0.0203252032520325,8
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,20,21,22]",11,246,17,0.0691056910569106,8
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,20,21,22]",12,246,16,0.0650406504065041,8
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,20,21,22]",13,246,0,0,8
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,20,21,22]",14,246,0,0,8
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,20,21,22]",20,246,10,0.040650406504065,8
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,20,21,22]",21,246,8,0.032520325203252,8
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,20,21,22]",22,246,7,0.0284552845528455,8
"[0,1,2,3,4,9,12,17,18,23,24,25,26,27,28,29]",0,61,1,0.0163934426229508,4
"[0,1,2,3,4,9,12,17,18,23,24,25,26,27,28,29]",1,61,16,0.262295081967213,4
"[0,1,2,3,4,9,12,17,18,23,24,25,26,27,28,29]",2,61,15,0.245901639344262,4
"[0,1,2,3,4,9,12,17,18,23,24,25,26,27,28,29]",3,61,6,0.0983606557377049,4
"[0,1,2,3,4,9,12,17,18,23,24,25,26,27,28,29]",4,61,4,0.0655737704918033,4
"[0,1,2,3,4,9,12,17,18,23,24,25,26,27,28,29]",9,61,0,0,4
"[0,1,2,3,4,9,12,17,18,23,24,25,26,27,28,29]",12,61,8,0.131147540983607,4
"[0,1,2,3,4,9,12,17,18,23,24,25,26,27,28,29]",17,61,2,0.0327868852459016,4
"[0,1,2,3,4,9,12,17,18,23,24,25,26,27,28,29]",18,61,0,0,4
"[0,1,2,3,4,9,12,17,18,23,24,25,26,27,28,29]",23,61,0,0,4
"[0,1,2,3,4,9,12,17,18,23,24,25,26,27,28,29]",24,61,4,0.0655737704918033,4
"[0,1,2,3,4,9,12,17,18,23,24,25,26,27,28,29]",25,61,0,0,4
"[0,1,2,3,4,9,12,17,18,23,24,25,26,27,28,29]",26,61,0,0,4
"[0,1,2,3,4,9,12,17,18,23,24,25,26,27,28,29]",27,61,0,0,4
"[0,1,2,3,4,9,12,17,18,23,24,25,26,27,28,29]",28,61,4,0.0655737704918033,4
"[0,1,2,3,4,9,12,17,18,23,24,25,26,27,28,29]",29,61,1,0.0163934426229508,4
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30,31,32,34]",0,165,3,0.0181818181818182,8
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30,31,32,34]",1,165,24,0.145454545454545,8
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30,31,32,34]",2,165,23,0.139393939393939,8
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30,31,32,34]",3,165,18,0.109090909090909,8
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30,31,32,34]",4,165,14,0.0848484848484849,8
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30,31,32,34]",9,165,1,0.00606060606060606,8
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30,31,32,34]",12,165,23,0.139393939393939,8
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30,31,32,34]",17,165,10,0.0606060606060606,8
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30,31,32,34]",18,165,0,0,8
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30,31,32,34]",24,165,3,0.0181818181818182,8
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30,31,32,34]",25,165,0,0,8
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30,31,32,34]",26,165,16,0.096969696969697,8
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30,31,32,34]",27,165,0,0,8
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30,31,32,34]",28,165,0,0,8
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30,31,32,34]",29,165,0,0,8
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30,31,32,34]",30,165,0,0,8
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30,31,32,34]",31,165,22,0.133333333333333,8
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30,31,32,34]",32,165,6,0.0363636363636364,8
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30,31,32,34]",34,165,2,0.0121212121212121,8
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30,31,32]",0,79,4,0.0506329113924051,4
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30,31,32]",1,79,13,0.164556962025316,4
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30,31,32]",2,79,8,0.10126582278481,4
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30,31,32]",3,79,3,0.0379746835443038,4
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30,31,32]",4,79,9,0.113924050632911,4
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30,31,32]",9,79,0,0,4
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30,31,32]",12,79,18,0.227848101265823,4
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30,31,32]",17,79,4,0.0506329113924051,4
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30,31,32]",18,79,0,0,4
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30,31,32]",24,79,2,0.0253164556962025,4
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30,31,32]",25,79,0,0,4
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30,31,32]",26,79,3,0.0379746835443038,4
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30,31,32]",27,79,0,0,4
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30,31,32]",28,79,0,0,4
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30,31,32]",29,79,0,0,4
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30,31,32]",30,79,0,0,4
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30,31,32]",31,79,12,0.151898734177215,4
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30,31,32]",32,79,3,0.0379746835443038,4
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30,31]",0,64,1,0.015625,3
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30,31]",1,64,14,0.21875,3
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30,31]",2,64,12,0.1875,3
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30,31]",3,64,4,0.0625,3
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30,31]",4,64,7,0.109375,3
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30,31]",9,64,1,0.015625,3
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30,31]",12,64,9,0.140625,3
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30,31]",17,64,4,0.0625,3
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30,31]",18,64,0,0,3
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30,31]",24,64,1,0.015625,3
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30,31]",25,64,0,0,3
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30,31]",26,64,0,0,3
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30,31]",27,64,0,0,3
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30,31]",28,64,3,0.046875,3
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30,31]",29,64,1,0.015625,3
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30,31]",30,64,0,0,3
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30,31]",31,64,7,0.109375,3
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30]",0,21,0,0,1
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30]",1,21,7,0.333333333333333,1
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30]",2,21,3,0.142857142857143,1
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30]",3,21,0,0,1
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30]",4,21,4,0.19047619047619,1
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30]",9,21,0,0,1
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30]",12,21,2,0.0952380952380952,1
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30]",17,21,3,0.142857142857143,1
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30]",18,21,0,0,1
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30]",24,21,1,0.0476190476190476,1
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30]",25,21,0,0,1
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30]",26,21,0,0,1
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30]",27,21,0,0,1
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30]",28,21,1,0.0476190476190476,1
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30]",29,21,0,0,1
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29,30]",30,21,0,0,1
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29]",0,149,1,0.00671140939597315,8
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29]",1,149,24,0.161073825503356,8
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29]",2,149,47,0.315436241610738,8
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29]",3,149,13,0.087248322147651,8
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29]",4,149,15,0.100671140939597,8
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29]",9,149,1,0.00671140939597315,8
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29]",12,149,21,0.140939597315436,8
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29]",17,149,6,0.0402684563758389,8
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29]",18,149,0,0,8
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29]",24,149,7,0.0469798657718121,8
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29]",25,149,0,0,8
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29]",26,149,0,0,8
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29]",27,149,0,0,8
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29]",28,149,9,0.0604026845637584,8
"[0,1,2,3,4,9,12,17,18,24,25,26,27,28,29]",29,149,5,0.0335570469798658,8
"[0,1,2,3,5,6,7,8,9,10,11,12,15,16,19,20,21,22]",0,309,0,0,13
"[0,1,2,3,5,6,7,8,9,10,11,12,15,16,19,20,21,22]",1,309,36,0.116504854368932,13
"[0,1,2,3,5,6,7,8,9,10,11,12,15,16,19,20,21,22]",2,309,63,0.203883495145631,13
"[0,1,2,3,5,6,7,8,9,10,11,12,15,16,19,20,21,22]",3,309,19,0.0614886731391586,13
"[0,1,2,3,5,6,7,8,9,10,11,12,15,16,19,20,21,22]",5,309,8,0.0258899676375405,13
"[0,1,2,3,5,6,7,8,9,10,11,12,15,16,19,20,21,22]",6,309,1,0.00323624595469256,13
"[0,1,2,3,5,6,7,8,9,10,11,12,15,16,19,20,21,22]",7,309,77,0.249190938511327,13
"[0,1,2,3,5,6,7,8,9,10,11,12,15,16,19,20,21,22]",8,309,8,0.0258899676375405,13
"[0,1,2,3,5,6,7,8,9,10,11,12,15,16,19,20,21,22]",9,309,2,0.00647249190938511,13
"[0,1,2,3,5,6,7,8,9,10,11,12,15,16,19,20,21,22]",10,309,0,0,13
"[0,1,2,3,5,6,7,8,9,10,11,12,15,16,19,20,21,22]",11,309,0,0,13
"[0,1,2,3,5,6,7,8,9,10,11,12,15,16,19,20,21,22]",12,309,59,0.190938511326861,13
"[0,1,2,3,5,6,7,8,9,10,11,12,15,16,19,20,21,22]",15,309,11,0.0355987055016181,13
"[0,1,2,3,5,6,7,8,9,10,11,12,15,16,19,20,21,22]",16,309,15,0.0485436893203883,13
"[0,1,2,3,5,6,7,8,9,10,11,12,15,16,19,20,21,22]",19,309,10,0.0323624595469256,13
"[0,1,2,3,5,6,7,8,9,10,11,12,15,16,19,20,21,22]",20,309,0,0,13
"[0,1,2,3,5,6,7,8,9,10,11,12,15,16,19,20,21,22]",21,309,0,0,13
"[0,1,2,3,5,6,7,8,9,10,11,12,15,16,19,20,21,22]",22,309,0,0,13
"[0,1,2,5,6,7,8,9,10,11,12,15,16,19,20,21,22]",0,24,0,0,1
"[0,1,2,5,6,7,8,9,10,11,12,15,16,19,20,21,22]",1,24,2,0.0833333333333333,1
"[0,1,2,5,6,7,8,9,10,11,12,15,16,19,20,21,22]",2,24,7,0.291666666666667,1
"[0,1,2,5,6,7,8,9,10,11,12,15,16,19,20,21,22]",5,24,0,0,1
"[0,1,2,5,6,7,8,9,10,11,12,15,16,19,20,21,22]",6,24,0,0,1
"[0,1,2,5,6,7,8,9,10,11,12,15,16,19,20,21,22]",7,24,8,0.333333333333333,1
"[0,1,2,5,6,7,8,9,10,11,12,15,16,19,20,21,22]",8,24,0,0,1
"[0,1,2,5,6,7,8,9,10,11,12,15,16,19,20,21,22]",9,24,1,0.0416666666666667,1
"[0,1,2,5,6,7,8,9,10,11,12,15,16,19,20,21,22]",10,24,1,0.0416666666666667,1
"[0,1,2,5,6,7,8,9,10,11,12,15,16,19,20,21,22]",11,24,0,0,1
"[0,1,2,5,6,7,8,9,10,11,12,15,16,19,20,21,22]",12,24,4,0.166666666666667,1
"[0,1,2,5,6,7,8,9,10,11,12,15,16,19,20,21,22]",15,24,1,0.0416666666666667,1
"[0,1,2,5,6,7,8,9,10,11,12,15,16,19,20,21,22]",16,24,0,0,1
"[0,1,2,5,6,7,8,9,10,11,12,15,16,19,20,21,22]",19,24,0,0,1
"[0,1,2,5,6,7,8,9,10,11,12,15,16,19,20,21,22]",20,24,0,0,1
"[0,1,2,5,6,7,8,9,10,11,12,15,16,19,20,21,22]",21,24,0,0,1
"[0,1,2,5,6,7,8,9,10,11,12,15,16,19,20,21,22]",22,24,0,0,1
