choice_set,item,n_choices,n_chosen,cp,n_weeks_offered
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,21,22,24,26,27,28,29,30,31,34,35,36,38,39,40,41,42,45,47,49,50,57,59,62,63,66,69,74,79,97,102,116]",62,149,1,0.00671140939597315,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,21,22,24,26,27,28,29,30,31,34,35,36,38,39,40,41,42,45,47,49,50,57,59,62,63,66,69,74,79,97,102,116]",63,149,2,0.0134228187919463,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,21,22,24,26,27,28,29,30,31,34,35,36,38,39,40,41,42,45,47,49,50,57,59,62,63,66,69,74,79,97,102,116]",66,149,1,0.00671140939597315,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,21,22,24,26,27,28,29,30,31,34,35,36,38,39,40,41,42,45,47,49,50,57,59,62,63,66,69,74,79,97,102,116]",69,149,3,0.0201342281879195,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,21,22,24,26,27,28,29,30,31,34,35,36,38,39,40,41,42,45,47,49,50,57,59,62,63,66,69,74,79,97,102,116]",74,149,4,0.0268456375838926,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,21,22,24,26,27,28,29,30,31,34,35,36,38,39,40,41,42,45,47,49,50,57,59,62,63,66,69,74,79,97,102,116]",79,149,1,0.00671140939597315,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,21,22,24,26,27,28,29,30,31,34,35,36,38,39,40,41,42,45,47,49,50,57,59,62,63,66,69,74,79,97,102,116]",97,149,2,0.0134228187919463,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,21,22,24,26,27,28,29,30,31,34,35,36,38,39,40,41,42,45,47,49,50,57,59,62,63,66,69,74,79,97,102,116]",102,149,1,0.00671140939597315,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,21,22,24,26,27,28,29,30,31,34,35,36,38,39,40,41,42,45,47,49,50,57,59,62,63,66,69,74,79,97,102,116]",116,149,1,0.00671140939597315,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,37,39,42,43,49,52,54,55,56,58,59,61,62,69,72,76,82,85,92,93,98,114]",0,169,2,0.0118343195266272,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,37,39,42,43,49,52,54,55,56,58,59,61,62,69,72,76,82,85,92,93,98,114]",1,169,7,0.0414201183431953,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,37,39,42,43,49,52,54,55,56,58,59,61,62,69,72,76,82,85,92,93,98,114]",2,169,5,0.029585798816568,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,37,39,42,43,49,52,54,55,56,58,59,61,62,69,72,76,82,85,92,93,98,114]",3,169,4,0.0236686390532544,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,37,39,42,43,49,52,54,55,56,58,59,61,62,69,72,76,82,85,92,93,98,114]",4,169,9,0.0532544378698225,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,37,39,42,43,49,52,54,55,56,58,59,61,62,69,72,76,82,85,92,93,98,114]",5,169,3,0.0177514792899408,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,37,39,42,43,49,52,54,55,56,58,59,61,62,69,72,76,82,85,92,93,98,114]",6,169,4,0.0236686390532544,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,37,39,42,43,49,52,54,55,56,58,59,61,62,69,72,76,82,85,92,93,98,114]",7,169,2,0.0118343195266272,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,37,39,42,43,49,52,54,55,56,58,59,61,62,69,72,76,82,85,92,93,98,114]",9,169,18,0.106508875739645,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,37,39,42,43,49,52,54,55,56,58,59,61,62,69,72,76,82,85,92,93,98,114]",10,169,2,0.0118343195266272,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,37,39,42,43,49,52,54,55,56,58,59,61,62,69,72,76,82,85,92,93,98,114]",11,169,3,0.0177514792899408,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,37,39,42,43,49,52,54,55,56,58,59,61,62,69,72,76,82,85,92,93,98,114]",12,169,7,0.0414201183431953,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,37,39,42,43,49,52,54,55,56,58,59,61,62,69,72,76,82,85,92,93,98,114]",13,169,3,0.0177514792899408,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,37,39,42,43,49,52,54,55,56,58,59,61,62,69,72,76,82,85,92,93,98,114]",14,169,4,0.0236686390532544,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,37,39,42,43,49,52,54,55,56,58,59,61,62,69,72,76,82,85,92,93,98,114]",16,169,4,0.0236686390532544,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,37,39,42,43,49,52,54,55,56,58,59,61,62,69,72,76,82,85,92,93,98,114]",17,169,3,0.0177514792899408,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,37,39,42,43,49,52,54,55,56,58,59,61,62,69,72,76,82,85,92,93,98,114]",18,169,1,0.00591715976331361,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,37,39,42,43,49,52,54,55,56,58,59,61,62,69,72,76,82,85,92,93,98,114]",19,169,2,0.0118343195266272,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,37,39,42,43,49,52,54,55,56,58,59,61,62,69,72,76,82,85,92,93,98,114]",20,169,1,0.00591715976331361,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,37,39,42,43,49,52,54,55,56,58,59,61,62,69,72,76,82,85,92,93,98,114]",21,169,5,0.029585798816568,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,37,39,42,43,49,52,54,55,56,58,59,61,62,69,72,76,82,85,92,93,98,114]",22,169,3,0.0177514792899408,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,37,39,42,43,49,52,54,55,56,58,59,61,62,69,72,76,82,85,92,93,98,114]",23,169,5,0.029585798816568,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,37,39,42,43,49,52,54,55,56,58,59,61,62,69,72,76,82,85,92,93,98,114]",24,169,1,0.00591715976331361,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,37,39,42,43,49,52,54,55,56,58,59,61,62,69,72,76,82,85,92,93,98,114]",26,169,10,0.0591715976331361,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,37,39,42,43,49,52,54,55,56,58,59,61,62,69,72,76,82,85,92,93,98,114]",27,169,3,0.0177514792899408,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,37,39,42,43,49,52,54,55,56,58,59,61,62,69,72,76,82,85,92,93,98,114]",28,169,1,0.00591715976331361,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,37,39,42,43,49,52,54,55,56,58,59,61,62,69,72,76,82,85,92,93,98,114]",29,169,4,0.0236686390532544,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,37,39,42,43,49,52,54,55,56,58,59,61,62,69,72,76,82,85,92,93,98,114]",31,169,3,0.0177514792899408,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,37,39,42,43,49,52,54,55,56,58,59,61,62,69,72,76,82,85,92,93,98,114]",32,169,1,0.00591715976331361,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,37,39,42,43,49,52,54,55,56,58,59,61,62,69,72,76,82,85,92,93,98,114]",33,169,1,0.00591715976331361,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,37,39,42,43,49,52,54,55,56,58,59,61,62,69,72,76,82,85,92,93,98,114]",34,169,2,0.0118343195266272,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,37,39,42,43,49,52,54,55,56,58,59,61,62,69,72,76,82,85,92,93,98,114]",35,169,3,0.0177514792899408,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,37,39,42,43,49,52,54,55,56,58,59,61,62,69,72,76,82,85,92,93,98,114]",37,169,5,0.029585798816568,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,37,39,42,43,49,52,54,55,56,58,59,61,62,69,72,76,82,85,92,93,98,114]",39,169,2,0.0118343195266272,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,37,39,42,43,49,52,54,55,56,58,59,61,62,69,72,76,82,85,92,93,98,114]",42,169,1,0.00591715976331361,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,37,39,42,43,49,52,54,55,56,58,59,61,62,69,72,76,82,85,92,93,98,114]",43,169,1,0.00591715976331361,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,37,39,42,43,49,52,54,55,56,58,59,61,62,69,72,76,82,85,92,93,98,114]",49,169,1,0.00591715976331361,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,37,39,42,43,49,52,54,55,56,58,59,61,62,69,72,76,82,85,92,93,98,114]",52,169,3,0.0177514792899408,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,37,39,42,43,49,52,54,55,56,58,59,61,62,69,72,76,82,85,92,93,98,114]",54,169,2,0.0118343195266272,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,37,39,42,43,49,52,54,55,56,58,59,61,62,69,72,76,82,85,92,93,98,114]",55,169,1,0.00591715976331361,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,37,39,42,43,49,52,54,55,56,58,59,61,62,69,72,76,82,85,92,93,98,114]",56,169,1,0.00591715976331361,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,37,39,42,43,49,52,54,55,56,58,59,61,62,69,72,76,82,85,92,93,98,114]",58,169,1,0.00591715976331361,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,37,39,42,43,49,52,54,55,56,58,59,61,62,69,72,76,82,85,92,93,98,114]",59,169,1,0.00591715976331361,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,37,39,42,43,49,52,54,55,56,58,59,61,62,69,72,76,82,85,92,93,98,114]",61,169,1,0.00591715976331361,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,37,39,42,43,49,52,54,55,56,58,59,61,62,69,72,76,82,85,92,93,98,114]",62,169,3,0.0177514792899408,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,37,39,42,43,49,52,54,55,56,58,59,61,62,69,72,76,82,85,92,93,98,114]",69,169,3,0.0177514792899408,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,37,39,42,43,49,52,54,55,56,58,59,61,62,69,72,76,82,85,92,93,98,114]",72,169,2,0.0118343195266272,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,37,39,42,43,49,52,54,55,56,58,59,61,62,69,72,76,82,85,92,93,98,114]",76,169,1,0.00591715976331361,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,37,39,42,43,49,52,54,55,56,58,59,61,62,69,72,76,82,85,92,93,98,114]",82,169,8,0.0473372781065089,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,37,39,42,43,49,52,54,55,56,58,59,61,62,69,72,76,82,85,92,93,98,114]",85,169,1,0.00591715976331361,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,37,39,42,43,49,52,54,55,56,58,59,61,62,69,72,76,82,85,92,93,98,114]",92,169,1,0.00591715976331361,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,37,39,42,43,49,52,54,55,56,58,59,61,62,69,72,76,82,85,92,93,98,114]",93,169,2,0.0118343195266272,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,37,39,42,43,49,52,54,55,56,58,59,61,62,69,72,76,82,85,92,93,98,114]",98,169,1,0.00591715976331361,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,37,39,42,43,49,52,54,55,56,58,59,61,62,69,72,76,82,85,92,93,98,114]",114,169,1,0.00591715976331361,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,18,19,20,24,25,26,27,28,30,31,33,34,35,36,37,39,41,42,44,46,48,51,52,53,56,60,62,65,70,73,76,78,80,110,111,121]",0,206,7,0.0339805825242718,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,18,19,20,24,25,26,27,28,30,31,33,34,35,36,37,39,41,42,44,46,48,51,52,53,56,60,62,65,70,73,76,78,80,110,111,121]",1,206,6,0.029126213592233,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,18,19,20,24,25,26,27,28,30,31,33,34,35,36,37,39,41,42,44,46,48,51,52,53,56,60,62,65,70,73,76,78,80,110,111,121]",2,206,9,0.0436893203883495,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,18,19,20,24,25,26,27,28,30,31,33,34,35,36,37,39,41,42,44,46,48,51,52,53,56,60,62,65,70,73,76,78,80,110,111,121]",3,206,6,0.029126213592233,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,18,19,20,24,25,26,27,28,30,31,33,34,35,36,37,39,41,42,44,46,48,51,52,53,56,60,62,65,70,73,76,78,80,110,111,121]",4,206,9,0.0436893203883495,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,18,19,20,24,25,26,27,28,30,31,33,34,35,36,37,39,41,42,44,46,48,51,52,53,56,60,62,65,70,73,76,78,80,110,111,121]",5,206,5,0.0242718446601942,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,18,19,20,24,25,26,27,28,30,31,33,34,35,36,37,39,41,42,44,46,48,51,52,53,56,60,62,65,70,73,76,78,80,110,111,121]",6,206,4,0.0194174757281553,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,18,19,20,24,25,26,27,28,30,31,33,34,35,36,37,39,41,42,44,46,48,51,52,53,56,60,62,65,70,73,76,78,80,110,111,121]",7,206,4,0.0194174757281553,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,18,19,20,24,25,26,27,28,30,31,33,34,35,36,37,39,41,42,44,46,48,51,52,53,56,60,62,65,70,73,76,78,80,110,111,121]",9,206,8,0.0388349514563107,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,18,19,20,24,25,26,27,28,30,31,33,34,35,36,37,39,41,42,44,46,48,51,52,53,56,60,62,65,70,73,76,78,80,110,111,121]",10,206,2,0.00970873786407767,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,18,19,20,24,25,26,27,28,30,31,33,34,35,36,37,39,41,42,44,46,48,51,52,53,56,60,62,65,70,73,76,78,80,110,111,121]",11,206,1,0.00485436893203883,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,18,19,20,24,25,26,27,28,30,31,33,34,35,36,37,39,41,42,44,46,48,51,52,53,56,60,62,65,70,73,76,78,80,110,111,121]",12,206,3,0.0145631067961165,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,18,19,20,24,25,26,27,28,30,31,33,34,35,36,37,39,41,42,44,46,48,51,52,53,56,60,62,65,70,73,76,78,80,110,111,121]",13,206,14,0.0679611650485437,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,18,19,20,24,25,26,27,28,30,31,33,34,35,36,37,39,41,42,44,46,48,51,52,53,56,60,62,65,70,73,76,78,80,110,111,121]",14,206,5,0.0242718446601942,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,18,19,20,24,25,26,27,28,30,31,33,34,35,36,37,39,41,42,44,46,48,51,52,53,56,60,62,65,70,73,76,78,80,110,111,121]",16,206,12,0.058252427184466,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,18,19,20,24,25,26,27,28,30,31,33,34,35,36,37,39,41,42,44,46,48,51,52,53,56,60,62,65,70,73,76,78,80,110,111,121]",18,206,6,0.029126213592233,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,18,19,20,24,25,26,27,28,30,31,33,34,35,36,37,39,41,42,44,46,48,51,52,53,56,60,62,65,70,73,76,78,80,110,111,121]",19,206,1,0.00485436893203883,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,18,19,20,24,25,26,27,28,30,31,33,34,35,36,37,39,41,42,44,46,48,51,52,53,56,60,62,65,70,73,76,78,80,110,111,121]",20,206,1,0.00485436893203883,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,18,19,20,24,25,26,27,28,30,31,33,34,35,36,37,39,41,42,44,46,48,51,52,53,56,60,62,65,70,73,76,78,80,110,111,121]",24,206,4,0.0194174757281553,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,18,19,20,24,25,26,27,28,30,31,33,34,35,36,37,39,41,42,44,46,48,51,52,53,56,60,62,65,70,73,76,78,80,110,111,121]",25,206,1,0.00485436893203883,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,18,19,20,24,25,26,27,28,30,31,33,34,35,36,37,39,41,42,44,46,48,51,52,53,56,60,62,65,70,73,76,78,80,110,111,121]",26,206,2,0.00970873786407767,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,18,19,20,24,25,26,27,28,30,31,33,34,35,36,37,39,41,42,44,46,48,51,52,53,56,60,62,65,70,73,76,78,80,110,111,121]",27,206,1,0.00485436893203883,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,18,19,20,24,25,26,27,28,30,31,33,34,35,36,37,39,41,42,44,46,48,51,52,53,56,60,62,65,70,73,76,78,80,110,111,121]",28,206,3,0.0145631067961165,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,18,19,20,24,25,26,27,28,30,31,33,34,35,36,37,39,41,42,44,46,48,51,52,53,56,60,62,65,70,73,76,78,80,110,111,121]",30,206,3,0.0145631067961165,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,18,19,20,24,25,26,27,28,30,31,33,34,35,36,37,39,41,42,44,46,48,51,52,53,56,60,62,65,70,73,76,78,80,110,111,121]",31,206,1,0.00485436893203883,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,18,19,20,24,25,26,27,28,30,31,33,34,35,36,37,39,41,42,44,46,48,51,52,53,56,60,62,65,70,73,76,78,80,110,111,121]",33,206,2,0.00970873786407767,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,18,19,20,24,25,26,27,28,30,31,33,34,35,36,37,39,41,42,44,46,48,51,52,53,56,60,62,65,70,73,76,78,80,110,111,121]",34,206,2,0.00970873786407767,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,18,19,20,24,25,26,27,28,30,31,33,34,35,36,37,39,41,42,44,46,48,51,52,53,56,60,62,65,70,73,76,78,80,110,111,121]",35,206,3,0.0145631067961165,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,18,19,20,24,25,26,27,28,30,31,33,34,35,36,37,39,41,42,44,46,48,51,52,53,56,60,62,65,70,73,76,78,80,110,111,121]",36,206,1,0.00485436893203883,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,18,19,20,24,25,26,27,28,30,31,33,34,35,36,37,39,41,42,44,46,48,51,52,53,56,60,62,65,70,73,76,78,80,110,111,121]",37,206,1,0.00485436893203883,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,18,19,20,24,25,26,27,28,30,31,33,34,35,36,37,39,41,42,44,46,48,51,52,53,56,60,62,65,70,73,76,78,80,110,111,121]",39,206,3,0.0145631067961165,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,18,19,20,24,25,26,27,28,30,31,33,34,35,36,37,39,41,42,44,46,48,51,52,53,56,60,62,65,70,73,76,78,80,110,111,121]",41,206,3,0.0145631067961165,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,18,19,20,24,25,26,27,28,30,31,33,34,35,36,37,39,41,42,44,46,48,51,52,53,56,60,62,65,70,73,76,78,80,110,111,121]",42,206,23,0.111650485436893,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,18,19,20,24,25,26,27,28,30,31,33,34,35,36,37,39,41,42,44,46,48,51,52,53,56,60,62,65,70,73,76,78,80,110,111,121]",44,206,3,0.0145631067961165,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,18,19,20,24,25,26,27,28,30,31,33,34,35,36,37,39,41,42,44,46,48,51,52,53,56,60,62,65,70,73,76,78,80,110,111,121]",46,206,4,0.0194174757281553,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,18,19,20,24,25,26,27,28,30,31,33,34,35,36,37,39,41,42,44,46,48,51,52,53,56,60,62,65,70,73,76,78,80,110,111,121]",48,206,4,0.0194174757281553,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,18,19,20,24,25,26,27,28,30,31,33,34,35,36,37,39,41,42,44,46,48,51,52,53,56,60,62,65,70,73,76,78,80,110,111,121]",51,206,3,0.0145631067961165,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,18,19,20,24,25,26,27,28,30,31,33,34,35,36,37,39,41,42,44,46,48,51,52,53,56,60,62,65,70,73,76,78,80,110,111,121]",52,206,1,0.00485436893203883,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,18,19,20,24,25,26,27,28,30,31,33,34,35,36,37,39,41,42,44,46,48,51,52,53,56,60,62,65,70,73,76,78,80,110,111,121]",53,206,2,0.00970873786407767,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,18,19,20,24,25,26,27,28,30,31,33,34,35,36,37,39,41,42,44,46,48,51,52,53,56,60,62,65,70,73,76,78,80,110,111,121]",56,206,2,0.00970873786407767,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,18,19,20,24,25,26,27,28,30,31,33,34,35,36,37,39,41,42,44,46,48,51,52,53,56,60,62,65,70,73,76,78,80,110,111,121]",60,206,2,0.00970873786407767,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,18,19,20,24,25,26,27,28,30,31,33,34,35,36,37,39,41,42,44,46,48,51,52,53,56,60,62,65,70,73,76,78,80,110,111,121]",62,206,1,0.00485436893203883,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,18,19,20,24,25,26,27,28,30,31,33,34,35,36,37,39,41,42,44,46,48,51,52,53,56,60,62,65,70,73,76,78,80,110,111,121]",65,206,1,0.00485436893203883,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,18,19,20,24,25,26,27,28,30,31,33,34,35,36,37,39,41,42,44,46,48,51,52,53,56,60,62,65,70,73,76,78,80,110,111,121]",70,206,5,0.0242718446601942,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,18,19,20,24,25,26,27,28,30,31,33,34,35,36,37,39,41,42,44,46,48,51,52,53,56,60,62,65,70,73,76,78,80,110,111,121]",73,206,2,0.00970873786407767,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,18,19,20,24,25,26,27,28,30,31,33,34,35,36,37,39,41,42,44,46,48,51,52,53,56,60,62,65,70,73,76,78,80,110,111,121]",76,206,7,0.0339805825242718,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,18,19,20,24,25,26,27,28,30,31,33,34,35,36,37,39,41,42,44,46,48,51,52,53,56,60,62,65,70,73,76,78,80,110,111,121]",78,206,2,0.00970873786407767,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,18,19,20,24,25,26,27,28,30,31,33,34,35,36,37,39,41,42,44,46,48,51,52,53,56,60,62,65,70,73,76,78,80,110,111,121]",80,206,3,0.0145631067961165,1
"[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,18,19,20,24,25,26,27,28,30,31,33,34,35,36,37,39,41,42,44,46,48,51,52,53,56,60,62,65,70,73,76,78,80,110,111,121]",110,206,1,0.00485436893203883,1
